snapshot_time,party_date,period,ride_id,ride_name,status,posted_wait_minutes,source_last_updated,weather_observed_time,temperature_f,feels_like_f,humidity_pct,precip_probability_pct,precipitation_in,rain_in,showers_in,weather_code,wind_mph,wind_gust_mph
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,273ddb8d-e7b5-4e34-8657-1113f49262a5,Prince Charming Regal Carrousel,OPERATING,5,2026-08-18T18:42:31.415Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,72c7343a-f7fb-4f66-95df-c91016de7338,Buzz Lightyear’s Space Ranger Spin,OPERATING,35,2026-08-18T21:40:28.173Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,f010bc01-b450-4476-a5f3-a5f2813104b2,Casey Jr. Splash 'N' Soak Station,OPERATING,,2026-08-18T12:00:00.690Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,e39b831b-7731-49bb-815b-289b4f49a9fd,"Walt Disney World Railroad - Main Street, U.S.A.",CLOSED,,2026-08-18T21:00:28.477Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,2ebfb38c-5cb5-4de1-86c0-f7af14188022,The Hall of Presidents,OPERATING,,2026-08-18T13:08:14.357Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,7c5e1e02-3a44-4151-9005-44066d5ba1da,Mickey's PhilharMagic,OPERATING,15,2026-08-18T20:49:40.984Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,8183f3f2-1b59-4b9c-b634-6a863bdf8d84,Walt Disney's Carousel of Progress,REFURBISHMENT,,2026-07-23T21:50:48.516Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,e40ac396-cbac-43f4-8752-764ed60ccceb,Walt Disney World Railroad - Fantasyland,CLOSED,,2026-08-18T21:00:28.448Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,2551a77d-023f-4ab1-9a19-8afec0190f39,Haunted Mansion,OPERATING,20,2026-08-18T21:14:34.008Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,96455de6-f4f1-403c-9391-bf8396979149,The Magic Carpets of Aladdin,OPERATING,5,2026-08-18T20:43:47.112Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,f5aad2d4-a419-4384-bd9a-42f86385c750,"""it's a small world""",OPERATING,15,2026-08-18T21:42:29.088Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,e8f0b426-7645-4ea3-8b41-b94ae7091a41,"Monsters, Inc. Laugh Floor",OPERATING,10,2026-08-18T20:43:46.932Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,de737ffc-306b-4f32-8bbb-34e5d370ec8f,A Pirate's Adventure ~ Treasures of the Seven Seas,OPERATING,,2026-08-18T16:01:42.855Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,5a43d1a7-ad53-4d25-abfe-25625f0da304,TRON Lightcycle / Run,OPERATING,45,2026-08-18T21:15:27.279Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,de3309ca-97d5-4211-bffe-739fed47e92f,Big Thunder Mountain Railroad,OPERATING,15,2026-08-18T21:32:29.695Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,352feb94-e52e-45eb-9c92-e4b44c6b1a9d,Pirates of the Caribbean,OPERATING,10,2026-08-18T21:36:27.253Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,90d79335-c907-4069-a021-d0fe1ec73ae2,Cinderella Castle,OPERATING,,2026-08-18T12:00:00.710Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,888fb4a4-7adf-47a1-8ba2-c258cc64fd75,Main Street Vehicles,CLOSED,,2026-08-18T20:00:27.601Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,6fd1e225-53a0-4a80-a577-4bbc9a471075,Walt Disney's Enchanted Tiki Room,OPERATING,10,2026-08-18T13:01:30.891Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,73cb9445-0695-47a3-87ce-d08ae36b5f3c,Tiana's Bayou Adventure,OPERATING,35,2026-08-18T21:29:28.444Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,3cba0cb4-e2a6-402c-93ee-c11ffcb127ef,Under the Sea - Journey of The Little Mermaid,OPERATING,5,2026-08-18T20:49:40.906Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,0f57cecf-5502-4503-8bc3-ba84d3708ace,Country Bear Musical Jamboree,OPERATING,10,2026-08-18T13:27:23.772Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,890fa430-89c0-4a3f-96c9-11597888005e,Dumbo the Flying Elephant,OPERATING,5,2026-08-18T20:49:40.953Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,f163ddcd-43e1-488d-8276-2381c1db0a39,Tomorrowland Speedway,OPERATING,15,2026-08-18T21:36:27.263Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,9d4d5229-7142-44b6-b4fb-528920969a2c,Seven Dwarfs Mine Train,OPERATING,40,2026-08-18T21:36:27.227Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,0d94ad60-72f0-4551-83a6-ebaecdd89737,The Many Adventures of Winnie the Pooh,OPERATING,35,2026-08-18T21:43:16.109Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,30fe3c64-af71-4c66-a54b-aa61fd7af177,Swiss Family Treehouse,OPERATING,5,2026-08-18T12:01:29.219Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,796b0a25-c51e-456e-9bb8-50a324e301b3,Jungle Cruise,OPERATING,35,2026-08-18T21:36:27.245Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,0aae716c-af13-4439-b638-d75fb1649df3,Mad Tea Party,OPERATING,5,2026-08-18T20:43:47.059Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,d9d12438-d999-4482-894b-8955fdb20ccf,Astro Orbiter,OPERATING,20,2026-08-18T20:46:34.768Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,b2260923-9315-40fd-9c6b-44dd811dbe64,Space Mountain,OPERATING,30,2026-08-18T21:19:53.521Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,ffcfeaa2-1416-4920-a1ed-543c1a1695c4,Tomorrowland Transit Authority PeopleMover,OPERATING,10,2026-08-18T20:42:29.163Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,e76c93df-31af-49a5-8e2f-752c76c937c9,Enchanted Tales with Belle,CLOSED,,2026-08-18T21:30:28.522Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,924a3b2c-6b4b-49e5-99d3-e9dc3f2e8a48,The Barnstormer,OPERATING,15,2026-08-18T21:31:29.101Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T17:45:11.693474-04:00,2026-08-18,PRE_PARTY,86a41273-5f15-4b54-93b6-829f140e5161,Peter Pan's Flight,OPERATING,25,2026-08-18T21:44:27.732Z,2026-08-18T17:45,94.6,99.5,50,11,0.0,0.0,0.0,0,11.1,15.0
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,273ddb8d-e7b5-4e34-8657-1113f49262a5,Prince Charming Regal Carrousel,OPERATING,5,2026-08-18T18:42:31.415Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,86a41273-5f15-4b54-93b6-829f140e5161,Peter Pan's Flight,OPERATING,25,2026-08-18T21:59:29.693Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,352feb94-e52e-45eb-9c92-e4b44c6b1a9d,Pirates of the Caribbean,OPERATING,15,2026-08-18T21:59:29.701Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,72c7343a-f7fb-4f66-95df-c91016de7338,Buzz Lightyear’s Space Ranger Spin,OPERATING,40,2026-08-18T21:56:32.478Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,f010bc01-b450-4476-a5f3-a5f2813104b2,Casey Jr. Splash 'N' Soak Station,OPERATING,,2026-08-18T12:00:00.690Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,e39b831b-7731-49bb-815b-289b4f49a9fd,"Walt Disney World Railroad - Main Street, U.S.A.",CLOSED,,2026-08-18T21:00:28.477Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,2ebfb38c-5cb5-4de1-86c0-f7af14188022,The Hall of Presidents,OPERATING,,2026-08-18T13:08:14.357Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,7c5e1e02-3a44-4151-9005-44066d5ba1da,Mickey's PhilharMagic,OPERATING,15,2026-08-18T20:49:40.984Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,8183f3f2-1b59-4b9c-b634-6a863bdf8d84,Walt Disney's Carousel of Progress,REFURBISHMENT,,2026-07-23T21:50:48.516Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,e40ac396-cbac-43f4-8752-764ed60ccceb,Walt Disney World Railroad - Fantasyland,CLOSED,,2026-08-18T21:00:28.448Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,2551a77d-023f-4ab1-9a19-8afec0190f39,Haunted Mansion,OPERATING,20,2026-08-18T21:14:34.008Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,96455de6-f4f1-403c-9391-bf8396979149,The Magic Carpets of Aladdin,OPERATING,5,2026-08-18T20:43:47.112Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,f5aad2d4-a419-4384-bd9a-42f86385c750,"""it's a small world""",OPERATING,10,2026-08-18T21:56:32.487Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,e8f0b426-7645-4ea3-8b41-b94ae7091a41,"Monsters, Inc. Laugh Floor",OPERATING,10,2026-08-18T20:43:46.932Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,de737ffc-306b-4f32-8bbb-34e5d370ec8f,A Pirate's Adventure ~ Treasures of the Seven Seas,OPERATING,,2026-08-18T16:01:42.855Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,5a43d1a7-ad53-4d25-abfe-25625f0da304,TRON Lightcycle / Run,OPERATING,60,2026-08-18T21:47:28.300Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,de3309ca-97d5-4211-bffe-739fed47e92f,Big Thunder Mountain Railroad,OPERATING,25,2026-08-18T21:49:25.356Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,90d79335-c907-4069-a021-d0fe1ec73ae2,Cinderella Castle,OPERATING,,2026-08-18T12:00:00.710Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,888fb4a4-7adf-47a1-8ba2-c258cc64fd75,Main Street Vehicles,CLOSED,,2026-08-18T20:00:27.601Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,6fd1e225-53a0-4a80-a577-4bbc9a471075,Walt Disney's Enchanted Tiki Room,OPERATING,10,2026-08-18T13:01:30.891Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,73cb9445-0695-47a3-87ce-d08ae36b5f3c,Tiana's Bayou Adventure,OPERATING,30,2026-08-18T21:59:29.675Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,3cba0cb4-e2a6-402c-93ee-c11ffcb127ef,Under the Sea - Journey of The Little Mermaid,OPERATING,5,2026-08-18T20:49:40.906Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,0f57cecf-5502-4503-8bc3-ba84d3708ace,Country Bear Musical Jamboree,OPERATING,10,2026-08-18T13:27:23.772Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,890fa430-89c0-4a3f-96c9-11597888005e,Dumbo the Flying Elephant,OPERATING,5,2026-08-18T20:49:40.953Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,f163ddcd-43e1-488d-8276-2381c1db0a39,Tomorrowland Speedway,OPERATING,20,2026-08-18T21:47:28.309Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,9d4d5229-7142-44b6-b4fb-528920969a2c,Seven Dwarfs Mine Train,OPERATING,30,2026-08-18T21:47:28.281Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,0d94ad60-72f0-4551-83a6-ebaecdd89737,The Many Adventures of Winnie the Pooh,OPERATING,10,2026-08-18T21:49:25.365Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,30fe3c64-af71-4c66-a54b-aa61fd7af177,Swiss Family Treehouse,OPERATING,5,2026-08-18T12:01:29.219Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,796b0a25-c51e-456e-9bb8-50a324e301b3,Jungle Cruise,OPERATING,30,2026-08-18T21:48:26.854Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,0aae716c-af13-4439-b638-d75fb1649df3,Mad Tea Party,OPERATING,5,2026-08-18T20:43:47.059Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,d9d12438-d999-4482-894b-8955fdb20ccf,Astro Orbiter,OPERATING,20,2026-08-18T20:46:34.768Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,b2260923-9315-40fd-9c6b-44dd811dbe64,Space Mountain,OPERATING,30,2026-08-18T21:19:53.521Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,ffcfeaa2-1416-4920-a1ed-543c1a1695c4,Tomorrowland Transit Authority PeopleMover,OPERATING,10,2026-08-18T20:42:29.163Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,e76c93df-31af-49a5-8e2f-752c76c937c9,Enchanted Tales with Belle,CLOSED,,2026-08-18T21:30:28.522Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:00:18.127754-04:00,2026-08-18,TRANSITION,924a3b2c-6b4b-49e5-99d3-e9dc3f2e8a48,The Barnstormer,OPERATING,15,2026-08-18T21:31:29.101Z,2026-08-18T18:00,93.9,99.4,52,13,0.0,0.0,0.0,2,10.7,14.8
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,352feb94-e52e-45eb-9c92-e4b44c6b1a9d,Pirates of the Caribbean,CLOSED,,2026-08-18T22:00:28.317Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,86a41273-5f15-4b54-93b6-829f140e5161,Peter Pan's Flight,CLOSED,,2026-08-18T22:00:28.308Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,273ddb8d-e7b5-4e34-8657-1113f49262a5,Prince Charming Regal Carrousel,CLOSED,,2026-08-18T22:00:28.244Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,72c7343a-f7fb-4f66-95df-c91016de7338,Buzz Lightyear’s Space Ranger Spin,CLOSED,,2026-08-18T22:00:28.235Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,f010bc01-b450-4476-a5f3-a5f2813104b2,Casey Jr. Splash 'N' Soak Station,CLOSED,,2026-08-18T22:00:00.895Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,e39b831b-7731-49bb-815b-289b4f49a9fd,"Walt Disney World Railroad - Main Street, U.S.A.",CLOSED,,2026-08-18T21:00:28.477Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,2ebfb38c-5cb5-4de1-86c0-f7af14188022,The Hall of Presidents,CLOSED,,2026-08-18T22:00:28.402Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,7c5e1e02-3a44-4151-9005-44066d5ba1da,Mickey's PhilharMagic,CLOSED,,2026-08-18T22:00:28.300Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,8183f3f2-1b59-4b9c-b634-6a863bdf8d84,Walt Disney's Carousel of Progress,REFURBISHMENT,,2026-07-23T21:50:48.516Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,e40ac396-cbac-43f4-8752-764ed60ccceb,Walt Disney World Railroad - Fantasyland,CLOSED,,2026-08-18T21:00:28.448Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,2551a77d-023f-4ab1-9a19-8afec0190f39,Haunted Mansion,CLOSED,,2026-08-18T22:00:28.345Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,96455de6-f4f1-403c-9391-bf8396979149,The Magic Carpets of Aladdin,CLOSED,,2026-08-18T22:00:28.355Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,f5aad2d4-a419-4384-bd9a-42f86385c750,"""it's a small world""",CLOSED,,2026-08-18T22:00:28.262Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,e8f0b426-7645-4ea3-8b41-b94ae7091a41,"Monsters, Inc. Laugh Floor",CLOSED,,2026-08-18T22:00:28.121Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,de737ffc-306b-4f32-8bbb-34e5d370ec8f,A Pirate's Adventure ~ Treasures of the Seven Seas,CLOSED,,2026-08-18T22:00:28.172Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,5a43d1a7-ad53-4d25-abfe-25625f0da304,TRON Lightcycle / Run,CLOSED,,2026-08-18T22:00:28.197Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,de3309ca-97d5-4211-bffe-739fed47e92f,Big Thunder Mountain Railroad,CLOSED,,2026-08-18T22:00:28.226Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,90d79335-c907-4069-a021-d0fe1ec73ae2,Cinderella Castle,CLOSED,,2026-08-18T22:00:00.921Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,888fb4a4-7adf-47a1-8ba2-c258cc64fd75,Main Street Vehicles,CLOSED,,2026-08-18T20:00:27.601Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,6fd1e225-53a0-4a80-a577-4bbc9a471075,Walt Disney's Enchanted Tiki Room,CLOSED,,2026-08-18T22:00:28.133Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,73cb9445-0695-47a3-87ce-d08ae36b5f3c,Tiana's Bayou Adventure,CLOSED,,2026-08-18T22:00:28.206Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,3cba0cb4-e2a6-402c-93ee-c11ffcb127ef,Under the Sea - Journey of The Little Mermaid,CLOSED,,2026-08-18T22:00:28.152Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,0f57cecf-5502-4503-8bc3-ba84d3708ace,Country Bear Musical Jamboree,CLOSED,,2026-08-18T22:00:28.391Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,890fa430-89c0-4a3f-96c9-11597888005e,Dumbo the Flying Elephant,CLOSED,,2026-08-18T22:00:28.254Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
2026-08-18T18:15:15.570833-04:00,2026-08-18,TRANSITION,f163ddcd-43e1-488d-8276-2381c1db0a39,Tomorrowland Speedway,CLOSED,,2026-08-18T22:00:28.372Z,2026-08-18T18:15,93.5,98.8,53,4,0.0,0.0,0.0,2,11.2,15.9
